,Zh (dBZ),Zdr (dB),Ldr (dB),Kdp (deg km-1),Ah (dBZ/km),Adr (dB/km),R (mm/hr)
3878,35.25878488171529,0.6827577915399297,-38.09114141439691,0.07622178406610212,0.002467936974931865,0.0001821495955565927,13.499391083562926
3879,43.46673632796839,1.5423710032441451,-31.90385145752498,0.31790833040550376,0.005330304233509175,0.0009196301644468228,13.652151386899618
3880,43.98337933707957,1.1331860890101535,-34.25178001254088,0.44560771890542583,0.009193448453738564,0.0011623829292009506,32.18798118613429
3881,42.90196766190253,0.9509441053960861,-35.61747843873555,0.3836273867925092,0.008918790664883318,0.0009631254893217069,34.70185271265581
3882,42.4198186087909,0.9814439325827816,-35.367504949336556,0.3376798149719269,0.007696764168655699,0.0008529558582173894,29.571316214437616
3883,39.86708079431232,0.8996176453208943,-35.987080191870874,0.19620473569836475,0.005001879005790792,0.0004875889232171032,22.612777833395967
3884,39.34784473245848,0.9436040570414408,-35.604316606562456,0.17002253428345884,0.004243740493533419,0.00042613421904730405,19.35458841723265
3885,35.17506313403803,0.6723467060873195,-38.20137367704463,0.07518235475141802,0.0024816524653631556,0.00017934490178693084,13.865852488352724
3886,35.58694669197427,0.7735183734522768,-37.16728469051195,0.07834204969921477,0.002219481881137705,0.00019021186352264968,10.62357413401944
3887,36.18171814701575,0.8754768271231127,-36.183930227157425,0.08508953858417061,0.0022419941123209618,0.00021047569728827303,10.584624652075815
3888,31.962016616319477,0.5732785925150686,-39.401321114955664,0.03778560980619226,0.001457251099249502,8.867220826731738e-05,9.208103831605104
3889,33.098446907654036,0.8141874155705081,-36.77457162090926,0.04322532384337235,0.0011726342069492278,0.00010572191214446459,5.422150346470939
3890,32.93824369131151,0.8143159139368339,-36.69944025179539,0.04168166378372029,0.001219711300689813,0.00010191916975612323,6.695582447605365
3891,34.203273622458894,0.7712828626756397,-37.1570203466911,0.057051272313928494,0.0016652809013753599,0.00013844798010038896,8.466816871745971
3892,34.9020770767647,0.930473510823447,-35.689432526675766,0.06152990666537134,0.0015979361179213796,0.00015380088745104055,7.897833425088561
3893,36.80844680291747,0.9736489139410847,-35.44083563408278,0.09314608111759268,0.002117075031995146,0.00023491788569768106,8.013303979102433
3894,36.87158270722009,1.0265363251489645,-34.992713355070684,0.09186585273921058,0.002073325468697032,0.00023418234315350723,8.17310143412817
3895,36.765390949969095,1.0323707293378963,-34.95390690742698,0.08935655604167458,0.0019995282345582057,0.00022806670616206965,7.767115077043101
3896,34.208111777860196,0.8915472073161002,-36.04324792637915,0.05354914286135437,0.0013923275539960353,0.00013286319661167008,6.518722755643982
3897,33.37178473916793,0.8145539073454054,-36.69210851587312,0.04605319130878785,0.0013583719678986344,0.00011260992397148424,7.604697312414198
3898,30.45862977020464,0.5487341872896914,-39.734097829083424,0.027072041014011526,0.0010860687931394397,6.328115751643446e-05,7.039602011118485
